DATE,COUNTRY_CODE,CAMPAIGN_ID,TOTAL_SPEND_EUR,NB_OF_SESSIONS,NB_OF_SIGNUPS,NB_OF_ORDERS,NB_OF_POSLITE_ITEMS_ORDERED,NB_POSLITE_ITEMS_DISPATCHED,
2022-05-07,IE,120211151098440066,64.26246024,6,1,0,0,0,
2022-05-26,CH,21296853803,271.931966,54,3,0,0,0,
2022-03-02,ES,19735056861,6.7200796,2,0,0,0,0,
2022-04-13,ES,19735056861,3.4960738,1,0,0,0,0,
2022-01-03,ES,19735056861,11.0799693,3,0,0,0,0,
2022-01-07,ES,19735056861,0.340085,0,0,0,0,0,
2022-01-19,ES,19735056861,2.4078018,0,0,0,0,0,
2022-03-21,ES,19735056861,2.856714,1,0,0,0,0,
2022-03-15,CH,16736661269,182.1820857,11,2,0,0,0,
2022-02-02,CH,16736661269,358.3860526,79,4,0,0,0,
2022-01-21,CH,16736661269,131.507168,21,1,0,0,0,
2022-01-31,CH,16736661269,354.9868554,18,4,1,0,0,
2022-05-01,CH,16736661269,481.6251707,92,5,0,0,0,
2022-04-08,CH,16736661269,258.0053696,54,3,0,0,0,
2022-04-19,CH,16736661269,489.6733924,98,5,0,0,0,
2022-03-19,GB,21020541104,678.6301128,48,7,1,0,0,
2022-02-22,GB,21020541104,415.0382254,116,4,0,0,0,
2022-03-16,GB,21020541104,845.6692637,161,8,0,0,0,
2022-05-31,CH,21178981397,322.0877018,35,3,0,0,0,
2022-02-01,CH,391292794,32.17203828,3,0,0,0,0,
2022-04-23,CH,391292794,45.3809424,14,0,0,0,0,
2022-02-19,GB,391180926,140.3598812,11,1,0,0,0,
2022-05-10,GB,391180926,102.7464788,18,1,0,0,0,
2022-02-04,GB,391180926,72.8598104,1,1,1,1,0,
2022-02-20,unknown,12598739708,134.7236348,24,1,0,0,0,
2022-02-26,GB,12598739708,202.0028762,32,2,0,0,0,
2022-04-21,GB,12598739708,35.58685217,1,0,0,0,0,
2022-04-10,ES,17558850680,46.17884439,13,0,0,0,0,
2022-05-02,ES,17558850680,35.6137012,4,0,0,0,0,
2022-04-22,ES,17558850680,36.2666644,6,0,0,0,0,
2022-05-08,ES,17558850680,35.87336834,1,1,1,1,0,
2022-02-24,ES,17558850680,45.57139,12,0,0,0,0,
2022-05-04,ES,17558850680,40.3655239,4,0,0,0,0,
2022-02-23,ES,17558850680,44.77225691,7,0,0,0,0,
2022-03-09,ES,17558850680,62.15158257,7,1,0,0,0,
2022-03-27,ES,17558850680,38.8649138,3,0,0,0,0,
2022-03-21,GB,20694141337,163.6761088,10,2,0,0,0,
2022-02-14,GB,20694141337,221.9258676,9,2,1,0,0,
2022-05-21,GB,20694141337,328.9166086,66,3,0,0,0,
2022-01-20,GB,20694141337,60.7119742,15,1,0,0,0,
2022-02-26,GB,20694141337,84.205046,19,1,0,0,0,
2022-04-23,GB,20694141337,163.0911626,33,2,0,0,0,
2022-04-29,GB,20694141337,250.1257158,63,3,0,0,0,
2022-02-17,GB,20694141337,52.5907444,8,1,0,0,0,
2022-03-11,GB,20694141337,488.7293518,78,5,0,0,0,
2022-05-26,GB,20694141337,75.0771646,17,1,0,0,0,
2022-03-12,GB,6476940146,1075.86842,97,11,1,0,0,
2022-02-09,GB,6476940146,1817.886652,364,18,1,0,0,
2022-05-16,GB,6476940146,3530.472567,388,35,3,0,0,
2022-03-04,GB,20774689177,283.9437682,74,3,0,0,0,
2022-01-04,GB,20774689177,31.831956,3,0,0,0,0,
2022-05-30,GB,120207885312850698,0,0,0,0,0,0,
2022-02-15,GB,20475519552,277.9974323,33,3,0,0,0,
2022-05-27,GB,20475519552,382.9294688,65,4,0,0,0,
2022-05-06,IE,391281264,8.434108,2,0,0,0,0,
2022-04-16,IE,391281264,57.270314,12,1,0,0,0,
2022-04-13,IE,391281264,5.9038756,0,0,0,0,0,
2022-04-01,IE,391281264,28.499123,3,0,0,0,0,
2022-05-19,IE,391281264,13.331332,4,0,0,0,0,
2022-04-03,GB,120204410141090698,49.8020474,11,0,0,0,0,
2022-04-20,GB,18461205812,649.2766786,149,6,0,0,0,
2022-05-25,GB,18461205812,1209.633952,133,12,1,0,0,
2022-01-19,GB,18461205812,1190.770735,357,12,0,0,0,
2022-04-01,GB,18461205812,896.7758336,72,9,1,0,0,
2022-02-04,CH,13125904745,481.016224,29,5,1,0,0,
2022-01-28,CH,13125904745,445.1576616,49,4,0,0,0,
2022-04-27,CH,13125904745,203.1259688,37,2,0,0,0,
2022-04-08,CH,13125904745,674.0892802,27,7,2,1,0,
2022-05-04,CH,21151146713,35.09688491,11,0,0,0,0,
2022-05-05,CH,21151146713,162.5290456,15,2,0,0,0,
2022-05-20,CH,21151146713,88.96712702,6,1,0,0,0,
2022-04-16,IE,16792023515,385.0714438,96,4,0,0,0,
2022-04-21,IE,16792023515,210.648649,8,2,1,0,0,
2022-02-18,IE,16792023515,252.0165884,30,3,0,0,0,
2022-04-14,IE,16792023515,181.197288,36,2,0,0,0,
2022-05-27,IE,16792023515,115.8737612,29,1,0,0,0,
2022-01-24,IE,16792023515,209.8596518,57,2,0,0,0,
2022-03-21,CH,391292795,24.48612,3,0,0,0,0,
2022-05-07,CH,391292795,10.6922724,0,0,0,0,0,
2022-05-17,IE,16792023515,243.4056362,41,2,0,0,0,
2022-05-11,CH,391292795,0,0,0,0,0,0,
2022-03-07,GB,21077107130,1081.678119,184,11,1,0,0,
2022-02-11,GB,21005578238,0,0,0,0,0,0,
2022-03-04,GB,21005578238,0.476119,0,0,0,0,0,
2022-03-31,GB,21005578238,0,0,0,0,0,0,
2022-05-30,ES,17300002700,16.0248052,5,0,0,0,0,
2022-01-30,ES,17300002700,4.6387594,0,0,0,0,0,
2022-01-11,ES,17300002700,5.9038756,1,0,0,0,0,
2022-02-11,ES,17300002700,1.9452862,0,0,0,0,0,
2022-04-03,ES,17300002700,23.91041731,6,0,0,0,0,
2022-05-28,ES,17300002700,7.3050258,1,0,0,0,0,
2022-03-02,GB,120203990006170698,203.9013626,20,2,0,0,0,
2022-02-13,GB,120203990006170698.000000,136.4284986,27,1,0,0,0,
2022-04-28,GB,120203990006170698.000000,362.5714175,36,4,0,0,0,
2022-04-24,GB,120203990006170698,131.2864134,9,1,0,0,0,
2022-05-01,GB,21198365745,277.5501702,50,3,0,0,0,
2022-05-08,GB,21198365745,204.9624278,35,2,0,0,0,
2022-05-19,IE,21182413864,16.1744426,3,0,0,0,0,
2022-05-09,IE,21182413864,99.4544574,14,1,0,0,0,
2022-01-26,IE,12250462467,345.1184308,10,3,1,0,0,
2022-03-13,IE,12250462467,595.9014805,149,6,0,0,0,
2022-04-16,IE,12250462467,522.3673482,68,5,0,0,0,
2022-03-08,IE,12250462467,531.3857998,80,5,0,0,0,
2022-05-26,ES,21326414110,17.6708166,4,0,0,0,0,
2022-05-30,ES,21326414110,140.5095186,27,1,0,0,0,
2022-04-25,GB,20703348185,15.2766182,2,0,0,0,0,
2022-01-07,GB,20703348185,10.2841704,0,0,0,0,0,
2022-02-10,GB,20703348185,64.1264276,16,1,0,0,0,
2022-05-11,GB,20703348185,20.7315816,1,0,0,0,0,
2022-04-11,GB,20703348185,0,0,0,0,0,0,
2022-02-03,GB,20703348185,36.3754916,5,0,0,0,0,
2022-05-22,ES,19678441368,4.9516376,1,0,0,0,0,
2022-02-22,ES,,3.7001248,0,0,0,0,0,
2022-05-04,GB,,753.492326,136,8,0,0,0,
2022-05-14,GB,16335200574,1911.100856,516,19,1,0,0,
2022-03-27,GB,16335200574,892.5054706,27,9,3,1,1,
2022-01-30,GB,16335200574,756.4986774,61,8,1,0,0,
2022-01-25,GB,16335200574,551.8083176,155,6,0,0,0,
2022-01-02,GB,16335200574,102.1479306,30,1,0,0,0,
2022-02-04,GB,16335307917,265.2935068,34,3,0,0,0,
2022-05-13,GB,16335307917,197.725419,59,2,0,0,0,
2022-01-03,,20705306061,69.13575314,17,1,0,0,0,
2022-03-02,IE,21018817119,26.53877512,1,0,0,0,0,
2022-03-03,IE,21018817119,16.53079183,1,0,0,0,0,
2022-02-13,CH,16820221869,75.0363544,14,1,0,0,0,
2022-01-27,CH,16820221869,44.483118,4,0,0,0,0,
2022-04-15,CH,16820221869,43.258812,1,0,0,0,0,
2022-04-18,ES,20499484310,132.6048236,34,1,0,0,0,
2022-01-08,ES,20499484310,228.1223687,62,2,0,0,0,
2022-02-16,ES,20499484310,280.6397064,70,3,0,0,0,
2022-01-08,IE,12201978151,132.2955653,12,1,0,0,0,
2022-02-25,IE,12201978151,20.9220292,3,0,0,0,0,
2022-03-12,IE,12201978151,125.4505548,34,1,0,0,0,
2022-02-05,IE,12201978151,32.920228,10,0,0,0,0,
2022-04-21,IE,12201978151,20.6227544,4,0,0,0,0,
2022-01-25,IE,12201978151,89.3879414,21,1,0,0,0,
2022-03-13,IE,12201978151,84.89222311,16,1,0,0,0,
2022-03-21,IE,12201978151,116.2734522,30,1,0,0,0,
2022-04-19,IE,12201978151,31.151786,0,0,0,0,0,
2022-01-13,IE,12201978151,120.4445036,18,1,0,0,0,
2022-04-12,GB,21082539491,1213.342638,218,12,1,0,0,
2022-03-30,GB,21082539491,1621.556954,16,16,16,16,1,
2022-02-15,GB,15846715387,17.1674908,4,0,0,0,0,
2022-04-29,GB,15846715387,215.1785812,60,2,0,0,0,
2022-01-04,GB,15846715387,62.5892434,13,1,0,0,0,
2022-02-07,GB,120203990416490698,400.2800436,112,4,0,0,0,
2022-04-21,GB,20589784451,35.300823,1,0,0,0,0,
2022-02-04,GB,20589784451,76.0021958,21,1,0,0,0,
2022-02-03,GB,20589784451,108.1742368,30,1,0,0,0,
2022-02-16,GB,20589784451,25.8872702,5,0,0,0,0,
2022-05-31,GB,20589784451,27.1931966,4,0,0,0,0,
2022-03-22,GB,20589784451,16.596148,3,0,0,0,0,
2022-03-06,GB,20589784451,48.3464836,4,1,0,0,0,
2022-05-15,GB,391019869,887.417799,27,9,3,1,0,
2022-01-30,GB,391019869,332.2494416,100,3,0,0,0,
2022-02-01,GB,391019869,508.9304008,102,5,0,0,0,
2022-01-02,GB,391019869,141.2985158,42,1,0,0,0,
2022-05-25,GB,391019869,167.6346982,30,2,0,0,0,
2022-02-03,GB,20924620040,175.6062906,5,2,1,0,0,
2022-01-14,GB,20924620040,392.4308832,31,4,1,0,0,
2022-04-26,ES,17558850680,42.1569366,4,0,0,0,0,
2022-05-21,ES,17558850680,19.64764228,2,0,0,0,0,
2022-01-17,ES,17558850680,83.456859,12,1,0,0,0,
2022-05-07,GB,20694141337,125.6137956,34,1,0,0,0,
2022-04-08,GB,20694141337,133.449354,8,1,0,0,0,
2022-04-09,GB,20694141337,288.5417174,12,3,1,0,0,
2022-02-22,GB,23857036571440697,112.5409268,12,1,0,0,0,
2022-03-25,ES,19735056861,6.755910956,2,0,0,0,0,
2022-01-09,ES,19735056861,6.3799946,1,0,0,0,0,
2022-03-27,ES,19735056861,9.4951732,3,0,0,0,0,
2022-05-05,ES,19735056861,12.49365639,0,0,0,0,0,
2022-04-19,ES,19735056861,0.544136,0,0,0,0,0,
2022-05-12,ES,19735056861,4.8156036,1,0,0,0,0,
2022-03-13,ES,19735056861,6.9649408,2,0,0,0,0,
2022-04-05,CH,16736661269,195.8508283,16,2,0,0,0,
2022-03-19,CH,16736661269,341.8129569,85,3,0,0,0,
2022-02-03,CH,16736661269,145.8902129,41,1,0,0,0,
2022-02-14,CH,16736661269,230.3378075,48,2,0,0,0,
2022-04-01,CH,16736661269,160.4208574,45,2,0,0,0,
2022-01-22,CH,16736661269,390.0889246,109,4,0,0,0,
2022-03-18,GB,21020541104,792.6599794,71,8,1,0,0,
2022-05-11,CH,21178981397,6.4480116,0,0,0,0,0,
2022-04-17,CH,21178981397,0.0272068,0,0,0,0,0,
2022-01-31,CH,391292794,52.4139002,1,1,1,1,0,
2022-02-04,CH,391292794,18.29657164,5,0,0,0,0,
2022-01-06,CH,391292794,5.44136,1,0,0,0,0,
2022-03-05,CH,391292794,33.532381,5,0,0,0,0,
2022-02-20,CH,391292794,42.17053864,9,0,0,0,0,
2022-05-08,CH,391292794,40.4973218,10,0,0,0,0,
2022-04-09,GB,12598739708,99.98239855,13,1,0,0,0,
2022-05-27,GB,12598739708,28.0094006,7,0,0,0,0,
2022-04-07,GB,12598739708,60.02454815,16,1,0,0,0,
2022-04-11,GB,12598739708,101.1233048,25,1,0,0,0,
2022-03-29,GB,12598739708,102.6749277,22,1,0,0,0,
2022-02-11,GB,12598739708,113.7652342,23,1,0,0,0,
2022-02-06,CH,20991759296,281.114261,84,3,0,0,0,
2022-05-30,GB,391180926,184.122019,42,2,0,0,0,
2022-02-08,GB,391180926,141.47536,4,1,0,0,0,
2022-04-15,GB,391180926,176.4088898,14,2,0,0,0,
2022-05-20,GB,120207745680800698,266.0552918,53,3,0,0,0,
2022-01-01,IE,12201978151,65.4187506,4,1,0,0,0,
2022-02-16,IE,12201978151,53.7878436,6,1,0,0,0,
2022-05-06,IE,12201978151,34.552636,10,0,0,0,0,
2022-05-01,IE,12201978151,61.6642122,12,1,0,0,0,
2022-01-26,IE,12201978151,75.4580598,17,1,0,0,0,
2022-03-07,GB,12598739708,151.1854914,14,2,0,0,0,
2022-04-13,GB,12598739708,33.3827436,3,0,0,0,0,
2022-02-24,GB,12598739708,111.4434848,7,1,0,0,0,
2022-03-08,GB,12598739708,137.818139,10,1,0,0,0,
2022-01-21,GB,23857036571440697,290.9087049,6,3,2,1,0,
2022-02-12,GB,23857036571440697,68.34348024,14,1,0,0,0,
2022-02-21,ES,19735056861,5.3597396,1,0,0,0,0,
2022-04-05,ES,19735056861,6.832793291,0,0,0,0,0,
2022-05-28,ES,19735056861,10.9847455,1,0,0,0,0,
2022-02-02,ES,19735056861,5.4821702,1,0,0,0,0,
2022-02-25,ES,19735056861,6.2031504,1,0,0,0,0,
2022-05-09,ES,19735056861,18.4598138,4,0,0,0,0,
2022-03-14,CH,16736661269,190.2316188,51,2,0,0,0,
2022-01-26,CH,16736661269,332.1547619,27,3,0,0,0,
2022-01-07,CH,16736661269,212.181374,45,2,0,0,0,
2022-03-16,CH,16736661269,210.0513455,6,2,1,0,0,
2022-01-14,CH,16736661269,191.0678919,13,2,0,0,0,
2022-02-20,CH,16736661269,303.0537851,61,3,0,0,0,
2022-05-07,CH,16736661269,606.5696668,97,6,0,0,0,
2022-05-11,CH,16736661269,260.0616732,52,3,0,0,0,
2022-03-09,ES,20499484310,201.1310084,4,2,1,1,0,
2022-04-29,ES,20499484310,109.6312548,9,1,0,0,0,
2022-04-27,ES,20499484310,114.232379,5,1,0,0,0,
2022-03-24,ES,20499484310,203.8066653,43,2,0,0,0,
2022-04-11,ES,20499484310,149.2648355,43,1,0,0,0,
2022-01-27,ES,20499484310,272.4052283,35,3,0,0,0,
2022-01-03,ES,20499484310,245.0849855,27,2,0,0,0,
2022-02-27,GB,120203990006170698,200.7045636,44,2,0,0,0,
2022-04-02,GB,120203990006170698,801.049811,240,8,0,0,0,
2022-05-04,GB,120203990006170698,403.898548,36,4,0,0,0,
2022-05-17,IE,12250462467,397.6476633,12,4,1,0,0,
2022-05-23,IE,12250462467,666.2353763,187,7,0,0,0,
2022-01-27,IE,12250462467,198.8760177,42,2,0,0,0,
2022-02-18,IE,12250462467,317.5726449,3,3,3,3,0,
2022-05-10,IE,12250462467,543.751723,44,6,1,0,0,
2022-03-31,GB,21020541104,7.036283831,1,0,0,0,0,
2022-02-23,GB,21020541104,560.7884715,84,6,0,0,0,
2022-04-18,CH,21178981397,2.3261814,1,0,0,0,0,
2022-05-02,CH,21178981397,7.6587142,1,0,0,0,0,
2022-04-24,CH,21178981397,5.6590144,1,0,0,0,0,
2022-04-13,CH,21178981397,0,0,0,0,0,0,
2022-04-12,CH,391292794,19.00394844,2,0,0,0,0,
2022-04-25,CH,16820221869,76.83627739,19,1,0,0,0,
2022-03-11,CH,16820221869,38.8649138,9,0,0,0,0,
2022-04-28,CH,16820221869,54.1551354,8,1,0,0,0,
2022-02-12,CH,16820221869,30.4852194,7,0,0,0,0,
2022-03-24,CH,16820221869,40.0212028,12,0,0,0,0,
2022-05-17,GB,20703348185,91.9317772,25,1,0,0,0,
2022-04-21,GB,20703348185,11.2772186,2,0,0,0,0,
2022-01-29,GB,20703348185,20.2282558,3,0,0,0,0,
2022-03-12,GB,20703348185,91.9861908,19,1,0,0,0,
2022-05-23,GB,20703348185,5.4957736,1,0,0,0,0,
2022-04-29,GB,20703348185,22.8401086,6,0,0,0,0,
2022-03-30,GB,,0,0,0,0,0,0,
2022-04-07,ES,19678441368,2.4350086,0,0,0,0,0,
2022-05-08,ES,19678441368,7.9171788,2,0,0,0,0,
2022-01-03,ES,19678441368,1.4691672,0,0,0,0,0,
2022-04-21,ES,19678441368,5.6726178,1,0,0,0,0,
2022-01-07,ES,19678441368,2.3533882,0,0,0,0,0,
2022-04-25,GB,16335200574,1714.341278,86,17,3,1,0,
2022-05-19,GB,16335200574,1135.421384,318,11,0,0,0,
2022-02-16,GB,16335200574,509.5289504,132,5,0,0,0,
2022-01-17,GB,16335200574,766.0618676,31,8,2,1,0,
2022-02-26,,16335200574,575.5326472,132,6,0,0,0,
2022-02-15,GB,16335200574,557.0864368,117,6,0,0,0,
2022-04-03,GB,16335200574,1342.669183,40,13,4,1,0,
2022-01-10,GB,16335200574,603.0659288,90,6,0,0,0,
2022-05-27,CH,120211150682290066,345.1046505,72,3,0,0,0,
2022-05-23,CH,120211150682290066,333.4465394,60,3,0,0,0,
2022-05-12,CH,120211150682290066,372.3114587,15,4,1,0,0,
2022-05-31,GB,120207888497020698,1067.71726,214,11,1,0,0,
2022-05-27,GB,120207888497020698,1111.057696,44,11,3,1,0,
2022-05-29,GB,120207888497020698,1052.386229,284,11,0,0,0,
2022-03-12,GB,21082539491,1103.648263,221,11,1,0,0,
2022-03-27,GB,21082539491,1577.747876,221,16,1,0,0,
2022-04-10,GB,21082539491,1208.045105,350,12,0,0,0,
2022-03-26,GB,21082539491,1490.772757,164,15,1,0,0,
2022-04-14,GB,15846715387,9.5359834,3,0,0,0,0,
2022-02-26,GB,15846715387,4.3394846,1,0,0,0,0,
2022-05-27,GB,15846715387,12.6375586,2,0,0,0,0,
2022-03-04,GB,15846715387,23.5066752,5,0,0,0,0,
2022-01-13,GB,15846715387,35.4232536,6,0,0,0,0,
2022-05-20,GB,391180926,257.5667742,5,3,2,1,0,
2022-04-18,GB,391180926,128.4569062,15,1,0,0,0,
2022-04-08,GB,391180926,250.2209396,33,3,0,0,0,
2022-03-02,GB,391180926,81.9060714,6,1,0,0,0,
2022-01-11,GB,6476940146,1281.275211,218,13,1,0,0,
2022-03-16,GB,6476940146,1253.536415,238,13,1,0,0,
2022-04-18,GB,6476940146,1297.668192,130,13,1,0,0,
2022-05-31,GB,6476940146,2063.757151,41,21,11,6,0,
2022-01-20,GB,20774689177,31.8591628,3,0,0,0,0,
2022-02-23,GB,20774689177,9.4951732,3,0,0,0,0,
2022-05-06,GB,20774689177,201.534371,16,2,0,0,0,
2022-02-19,GB,20774689177,10.5834452,3,0,0,0,0,
2022-01-28,GB,20774689177,53.2437076,7,1,0,0,0,
2022-05-14,IE,16792023515,457.5231522,96,5,0,0,0,
2022-04-20,IE,16792023515,282.542618,79,3,0,0,0,
2022-04-26,IE,16792023515,194.4333962,17,2,0,0,0,
2022-03-15,CH,391292795,21.9558876,4,0,0,0,0,
2022-05-19,CH,391292795,10.1617398,2,0,0,0,0,
2022-03-30,CH,391292795,6.0671164,1,0,0,0,0,
2022-05-30,CH,391292795,15.915978,1,0,0,0,0,
2022-04-19,CH,21209555471,82.912723,12,1,0,0,0,
2022-04-25,CH,21209555471,146.2021783,4,1,0,0,0,
2022-02-01,GB,20475519552,11.494873,2,0,0,0,0,
2022-03-14,IE,391281264,45.6938206,11,0,0,0,0,
2022-03-26,IE,391281264,40.9190272,3,0,0,0,0,
2022-03-29,IE,391281264,22.717678,4,0,0,0,0,
2022-04-08,GB,18461205812,560.7142527,157,6,0,0,0,
2022-04-11,GB,18461205812,566.0694161,40,6,1,0,0,
2022-04-23,GB,18461205812,686.7520133,172,7,0,0,0,
2022-04-14,GB,18461205812,573.6013086,23,6,2,1,0,
2022-02-03,GB,18461205812,898.6396055,27,9,3,1,0,
2022-02-15,GB,120203990416490698,135.1497804,27,1,0,0,0,
2022-04-09,GB,20589784451,41.6128006,11,0,0,0,0,
2022-01-26,GB,20589784451,75.1451816,3,1,0,0,0,
2022-03-03,GB,20589784451,73.1998954,18,1,0,0,0,
2022-05-03,GB,391019869,419.9097512,71,4,0,0,0,
2022-05-22,GB,391019869,879.7726868,53,9,2,0,0,
2022-04-10,GB,391019869,1032.74292,155,10,1,0,0,
2022-02-20,GB,391019869.000000,495.1909654,40,5,1,0,0,
2022-03-04,GB,391019869,498.8230746,95,5,0,0,0,
2022-01-10,CH,13125904745,304.7569702,34,3,0,0,0,
2022-01-23,CH,13125904745,388.6083278,43,4,0,0,0,
2022-03-22,CH,13125904745,533.4029174,64,5,0,0,0,
2022-02-27,CH,13125904745,589.3400982,171,6,0,0,0,
2022-05-21,CH,21151146713,96.87607849,18,1,0,0,0,
2022-02-23,GB,21005578238,0,0,0,0,0,0,
2022-05-26,ES,17300002700,8.6517624,3,0,0,0,0,
2022-01-20,ES,17300002700,2.1493372,1,0,0,0,0,
2022-05-23,ES,17300002700,9.941827236,0,0,0,0,0,
2022-02-04,ES,17300002700,4.3666914,1,0,0,0,0,
2022-02-08,ES,17300002700,8.434108,2,0,0,0,0,
2022-05-29,CH,21296853803,69.0508584,9,1,0,0,0,
2022-05-22,CH,21296853803,267.2251896,19,3,0,0,0,
2022-01-12,GB,20924620040,364.7343608,29,4,1,0,0,
2022-04-01,ES,17558850680,56.7805916,4,1,0,0,0,
2022-02-11,ES,17558850680,69.389681,1,1,1,1,0,
2022-01-14,ES,17558850680,37.1576871,1,0,0,0,0,
2022-04-21,ES,17558850680,25.1118764,6,0,0,0,0,
2022-02-28,ES,17558850680,92.5575336,19,1,0,0,0,
2022-04-04,GB,20694141337,467.8073226,5,5,5,5,1,
2022-01-27,GB,20694141337,137.4351502,27,1,0,0,0,
2022-03-14,GB,,177.1026646,4,2,1,1,0,
2022-05-24,GB,20694141337,92.911222,6,1,0,0,0,
2022-04-05,GB,20694141337,176.912217,14,2,0,0,0,
2022-02-28,GB,20694141337,188.2302458,43,2,0,0,0,
2022-05-02,GB,20694141337,157.8810604,21,2,0,0,0,
2022-03-06,GB,21077107130,1010.686934,30,10,3,1,0,
2022-05-24,ES,21250221815,176.4104379,44,2,0,0,0,
2022-04-22,IE,21018817119,11.85188063,2,0,0,0,0,
2022-04-11,IE,21018817119,21.75102584,2,0,0,0,0,
2022-05-17,ES,120211151482640066,328.304457,76,3,0,0,0,
2022-05-27,ES,120211151482640066,349.865846,91,4,0,0,0,
2022-01-08,GB,16335307917,145.2298984,28,1,0,0,0,
2022-04-22,GB,21127704718,938.0206214,131,9,1,0,0,
2022-01-19,GB,23857036571440697,313.898455,28,3,0,0,0,
2022-03-07,ES,19735056861,6.0399096,2,0,0,0,0,
2022-01-26,ES,19735056861,5.8222552,1,0,0,0,0,
2022-01-02,ES,19735056861,1.6596148,0,0,0,0,0,
2022-01-18,ES,19735056861,3.944986,0,0,0,0,0,
2022-02-22,ES,19735056861,5.1828954,0,0,0,0,0,
2022-01-08,ES,19735056861,10.2161534,1,0,0,0,0,
2022-01-27,CH,16736661269,258.4893337,5,3,2,1,0,
2022-02-07,CH,16736661269,70.28325978,11,1,0,0,0,
2022-03-06,CH,16736661269,314.7432874,28,3,0,0,0,
2022-02-21,CH,16736661269,405.1341109,109,4,0,0,0,
2022-02-24,ES,19735056861,3.8633656,1,0,0,0,0,
2022-02-01,GB,6476940146,2122.571585,340,21,1,0,0,
2022-05-29,GB,6476940146,2208.415754,663,22,1,0,0,
2022-04-03,GB,6476940146,1687.722344,203,17,1,0,0,
2022-02-09,GB,20774689177,31.1789928,4,0,0,0,0,
2022-04-18,GB,20774689177,34.7294802,4,0,0,0,0,
2022-03-07,GB,20774689177,400.8649912,112,4,0,0,0,
2022-04-06,GB,20774689177,0,0,0,0,0,0,
2022-03-23,GB,20774689177,295.3162106,6,3,2,1,0,
2022-05-16,GB,120207885312850698,1063.690653,53,11,2,0,0,
2022-05-23,GB,120207885312850698,1063.391377,106,11,1,0,0,
2022-01-26,GB,6476940146,1636.973036,442,16,1,0,0,
2022-03-18,CH,13125904745,526.9685092,111,5,0,0,0,
2022-01-30,CH,13125904745,612.3842578,122,6,0,0,0,
2022-05-20,CH,13125904745,208.6897594,4,2,1,1,0,
2022-02-28,CH,13125904745,514.7254492,108,5,0,0,0,
2022-03-03,CH,13125904745,449.320302,94,4,0,0,0,
2022-04-14,CH,13125904745,299.5196612,30,3,0,0,0,
2022-05-12,CH,21151146713,100.7012417,4,1,0,0,0,
2022-04-05,CH,21151146713,98.43102193,16,1,0,0,0,
2022-04-17,CH,21151146713,222.6657307,22,2,0,0,0,
2022-02-08,GB,120203990006170698,399.4230322,40,4,0,0,0,
2022-04-07,GB,120203990006170698,577.7772082,162,6,0,0,0,
2022-03-11,GB,120203990006170698,599.9915604,138,6,0,0,0,
2022-03-21,GB,120203990006170698,662.8528718,53,7,1,0,0,
2022-02-25,GB,120203990006170698,216.484509,39,2,0,0,0,
2022-05-17,GB,120207743682210698,1408.550452,394,14,1,0,0,
2022-05-26,GB,120207743682210698,0,0,0,0,0,0,
2022-02-28,IE,12201978151,138.7410766,8,1,0,0,0,
2022-03-25,IE,12201978151,167.2731797,40,2,0,0,0,
2022-04-24,IE,12201978151,78.0427058,19,1,0,0,0,
2022-02-10,IE,12201978151,109.1808884,7,1,0,0,0,
2022-05-08,ES,21250282073,145.4475528,29,1,0,0,0,
2022-02-17,CH,16820221869,39.8035484,4,0,0,0,0,
2022-04-13,CH,16820221869,0,0,0,0,0,0,
2022-01-02,CH,16820221869,67.1191756,8,1,0,0,0,
2022-04-09,IE,21018817119,30.05876369,4,0,0,0,0,
2022-05-01,IE,21018817119,4.584869531,0,0,0,0,0,
2022-04-29,IE,21018817119,3.176762552,1,0,0,0,0,
2022-05-09,IE,21018817119,1.93736358,0,0,0,0,0,
2022-04-20,IE,21018817119,12.14098009,2,0,0,0,0,
2022-03-28,IE,21018817119,1.677569928,0,0,0,0,0,
2022-05-02,IE,16792023515,223.1093634,54,2,0,0,0,
2022-05-21,IE,16792023515,422.8072754,76,4,0,0,0,
2022-01-29,IE,16792023515,224.3744796,2,2,2,2,0,
2022-04-04,IE,16792023515,299.5740748,48,3,0,0,0,
2022-03-09,IE,16792023515,574.811667,6,6,6,6,1,
2022-03-18,CH,391292795,30.9749418,2,0,0,0,0,
2022-05-11,GB,21198365745,256.5465206,13,3,1,0,0,
2022-05-19,GB,21198365745,230.7680776,53,2,0,0,0,
2022-04-17,IE,21182413864,99.7401288,8,1,0,0,0,
2022-04-18,IE,21182413864,20.1194286,5,0,0,0,0,
2022-03-16,GB,21005578238,0,0,0,0,0,0,
2022-02-03,ES,17300002700,2.312578,0,0,0,0,0,
2022-02-20,ES,17300002700,6.0399096,0,0,0,0,0,
2022-04-27,ES,17300002700,13.39076798,3,0,0,0,0,
2022-05-15,ES,17300002700,13.7802442,1,0,0,0,0,
2022-05-18,ES,120211151482640066,341.73101,89,3,0,0,0,
2022-05-28,ES,120211151482640066,275.890554,6,3,2,1,0,
2022-01-31,GB,16335307917,231.93797,51,2,0,0,0,
2022-05-29,GB,16335307917,39.0553614,7,0,0,0,0,
2022-05-11,GB,16335307917,129.91247,14,1,0,0,0,
2022-03-10,GB,20475519552,198.2031242,57,2,0,0,0,
2022-04-30,GB,20475519552,247.8982502,72,2,0,0,0,
